9100,1563.5367,1407.1277,0.1400,
9101,1502.1672,1398.0078,0.8280,
9102,1501.7925,1454.0115,2.4440,
9103,1566.8147,1455.4029,0.0120,
9104,1544.7865,1384.3808,3.0370,
9105,1521.9369,1384.3210,3.1420,
9106,1498.1709,1407.5165,3.5520,
9107,1498.1530,1431.2186,4.2310,
9108,1547.9820,1476.5074,3.7460,
9109,1582.2998,1433.6085,2.4380,
9110,1547.2990,1392.8212,-0.2810,
9111,1523.4343,1392.8031,-0.0220,
9112,1560.0423,1424.2812,-0.6410,
9113,1510.8657,1424.3598,0.2040,
